"name","org.code","year","students","grade","maxgrade","address","latitude","longitude","zip","boston","charter","charter.alt","boston2"
"BOSTON                         - MAURICE J TOBIN",350229,"2001","27",8,,"40 Smith St, Roxbury, MA 02120",42.333023,-71.098335,2120,TRUE,FALSE,FALSE,TRUE
"BOSTON                         - MISSION SCHOOL",350382,"2001","12",8,,"20 Child Street, Jamaica Plain, MA 02130",42.30730438,-71.11374664,2130,TRUE,FALSE,FALSE,TRUE
"BOSTON                         - O'BRYANT SCH MATH/SCIENCE",350575,"2001","172",8,,"55 Malcolm X Blvd, Roxbury, MA 02120",42.331951,-71.088394,2120,TRUE,FALSE,FALSE,TRUE
"BOSTON                         - PATRICK F GAVIN MIDDLE",350435,"2001","217",8,,"215 Dorchester Street, Boston, MA 02127",42.3336225,-71.0507751,2127,TRUE,FALSE,FALSE,TRUE
"BOSTON                         - PHYLLIS WHEATLEY MIDDLE",350139,"2001","114",8,,"20 Kearsarge Avenue, Roxbury, MA 02119",42.3269068,-71.0817247,2119,TRUE,FALSE,FALSE,TRUE
"BOSTON                         - RAFAEL HERNANDEZ",350691,"2001","26",8,,"61 School Street, Roxbury, MA 02119",42.31377706,-71.09818339,2119,TRUE,FALSE,FALSE,TRUE
"BOSTON                         - ROBERT GOULD SHAW MIDDLE",350475,"2001","151",8,,"20 Mt Vernon Street, West Roxbury, MA 02132",42.2828894,-71.1586118,2132,TRUE,FALSE,FALSE,TRUE
"BOSTON                         - SARAH GREENWOOD",350308,"2001","33",8,,"189 Glenway Street, Dorchester, MA 02121",42.29650879,-71.08069611,2121,TRUE,FALSE,FALSE,TRUE
"BOSTON                         - SOLOMON LEWENBERG MIDDLE",350450,"2001","208",8,,"20 Outlook Rd, Mattapan, MA 02126",42.2819765,-71.0939092,2126,TRUE,FALSE,FALSE,TRUE
"BOSTON                         - THOMAS A EDISON JR HIGH",350425,"2001","193",8,,"60 Glenmont Road, Brighton, MA 02135",42.3455224,-71.1601606,2135,TRUE,FALSE,FALSE,TRUE
"BOSTON                         - UMANA/BARNES MIDDLE",350405,"2001","293",8,,"312 Border St, East Boston, MA 02128",42.3783625,-71.0407417,2128,TRUE,FALSE,FALSE,TRUE
"BOSTON                         - WASHINGTON IRVING MIDDLE",350445,"2001","241",8,,"105 Cummins Highway, Roslindale, MA 02131",42.28325653,-71.12528229,2131,TRUE,FALSE,FALSE,TRUE
"BOSTON                         - WILLIAM H TAFT MIDDLE",350480,"2001","150",8,,"20 Warren Street, Brighton, MA 02135",42.350336,-71.145552,2135,TRUE,FALSE,FALSE,TRUE
"BOSTON                         - WILLIAM MCKINLEY",350363,"2001","50",8,,"90 Warren Avenue, Boston, MA 02116",42.34417343,-71.0734024,2116,TRUE,FALSE,FALSE,TRUE
"BOSTON                         - WM B ROGERS MIDDLE",350470,"2001","211",8,,"15 Everett Street, Hyde Park, MA 02136",42.25800705,-71.12204742,2136,TRUE,FALSE,FALSE,TRUE
"BOSTON                         - WOODROW WILSON MIDDLE",350490,"2001","202",8,,"18 Croftland Ave, Dorchester, MA 02124",42.2809384,-71.0697433,2124,TRUE,FALSE,FALSE,TRUE
"BOSTON RENAISSANCE C           - BOSTON RENAISSANCE CS",4810550,"2001","82",8,,"1415 Hyde Park Ave, Hyde Park, MA 02136",42.25043869,-71.1269455,2136,TRUE,TRUE,TRUE,TRUE
"NEIGHBORHOOD HOUSE C           - Neighborhood House CS               ",4440205,"2001","18",8,,"21 Queen Street, Dorchester, MA 02122",42.29316711,-71.05335999,2122,TRUE,FALSE,FALSE,FALSE
"S.BOSTON HARBOR ACAD           - S.Boston Harbor Acad CS             ",4490305,"2001","42",8,,"11 Mayhew Street, Dorchester, MA 02125",42.32168198,-71.06095886,2125,TRUE,FALSE,FALSE,FALSE
"Academy Of the Pacific Rim Charter - Academy Of the Pacific Rim Charter School",4120530,"2002","42",8,,"1 Westinghouse Plaza, Hyde Park, MA 02136",42.24610138,-71.1317215,2136,TRUE,TRUE,FALSE,FALSE
"Boston - Alexander Hamilton",350011,"2002","1",8,,"198 Strathmore Rd, Brighton, MA 02135",42.3400691,-71.1545111,2135,TRUE,FALSE,FALSE,TRUE
"Boston - Boston Latin",350560,"2002","385",8,,"78 Avenue Louis Pasteur, Boston, MA 02115",42.33782578,-71.10128784,2115,TRUE,FALSE,FALSE,TRUE
"Boston - Boston Latin Academy",350545,"2002","299",8,,"205 Townsend Street, Dorchester, MA 02121",42.31620789,-71.08453369,2121,TRUE,FALSE,FALSE,TRUE
"Boston - Clarence R Edwards Middle",350430,"2002","140",8,,"28 Walker Street, Charlestown, MA 02129",42.37909421,-71.06695175,2129,TRUE,FALSE,FALSE,TRUE
"Boston - Dearborn",350074,"2002","139",8,,"60 Washington St, Dorchester, MA 02121",42.3071524,-71.081162,2121,TRUE,FALSE,FALSE,TRUE
"Boston - Donald Mckay",350080,"2002","37",8,,"122 Cottage Street, East Boston, MA 02128",42.39048,-71.027297,2128,TRUE,FALSE,FALSE,TRUE
"Boston - Frank V Thompson Middle",350114,"2002","137",8,,"100 Maxwell Street,Dorchester,MA,02124",42.281211,-71.0808629,2124,TRUE,FALSE,FALSE,TRUE
"Boston - Grover Cleveland",350415,"2002","222",8,,"11 Charles St, Boston, MA 02114",42.356567,-71.069346,2114,TRUE,FALSE,FALSE,TRUE
"Boston - Harbor School",350426,"2002","71",8,,"18 Croftland Av  , Dorchester, MA 02124",42.28103533,-71.0695307,2124,TRUE,FALSE,FALSE,TRUE
"Boston - Horace Mann",350750,"2002","7",8,,"40 Armington  Street, Allston, MA 02134",42.3519992,-71.1377044,2134,TRUE,FALSE,FALSE,TRUE
"Boston - James M Curley",350384,"2002","1",8,,"493 Centre St, Jamaica Plain, MA 02130",42.318622,-71.113604,2130,TRUE,FALSE,FALSE,TRUE
"Boston - James P Timilty Middle",350485,"2002","173",8,,"205 Roxbury Street, Roxbury, MA 02119",42.3305905,-71.0912076,2119,TRUE,FALSE,FALSE,TRUE
"Boston - John W McCormack",350179,"2002","211",8,,"315 Mt Vernon Street, Dorchester, MA 02125",42.31782913,-71.04441833,2125,TRUE,FALSE,FALSE,TRUE
"Boston - Lewis Middle School",350455,"2002","76",8,,"131 Walnut Avenue, Roxbury, MA 02119",42.3205357,-71.0865803,2119,TRUE,FALSE,FALSE,TRUE
"Boston - Lyndon",350262,"2002","34",8,,"20 Mt. Vernon Street, West Roxbury, MA 02132",42.282932,-71.158668,2132,TRUE,FALSE,FALSE,TRUE
"Boston - Martin Luther King Jr Mid",350410,"2002","148",8,,"77 Lawrence Ave., Dorchester, MA 02121",42.311055,-71.076481,2121,TRUE,FALSE,FALSE,TRUE
"Boston - Mary E Curley Middle",350420,"2002","206",8,,"493 Centre St, Jamaica Plain, MA 02130",42.318622,-71.113604,2130,TRUE,FALSE,FALSE,TRUE
"Boston - Mary Lyon",350004,"2002","14",8,,"50 Beechcroft Street, Brighton, MA 02135",42.35105515,-71.16161346,2135,TRUE,FALSE,FALSE,TRUE
"Boston - Maurice J Tobin",350229,"2002","26",8,,"40 Smith St, Roxbury, MA 02120",42.333023,-71.098335,2120,TRUE,FALSE,FALSE,TRUE
"Boston - Mission Hill School",350382,"2002","11",8,,"20 Child Street, Jamaica Plain, MA 02130",42.30730438,-71.11374664,2130,TRUE,FALSE,FALSE,TRUE
"Boston - O'Bryant Sch Math/Science",350575,"2002","127",8,,"55 Malcolm X Blvd, Roxbury, MA 02120",42.331951,-71.088394,2120,TRUE,FALSE,FALSE,TRUE
"Boston - Patrick F Gavin Middle",350435,"2002","188",8,,"215 Dorchester Street, Boston, MA 02127",42.3336225,-71.0507751,2127,TRUE,FALSE,FALSE,TRUE
"Boston - Phyllis Wheatley Middle",350139,"2002","90",8,,"20 Kearsarge Avenue, Roxbury, MA 02119",42.3269068,-71.0817247,2119,TRUE,FALSE,FALSE,TRUE
"Boston - Quincy Upper School",350565,"2002","67",8,,"152 Arlington Street, Boston, MA 02116",42.34849021,-71.06923565,2116,TRUE,FALSE,FALSE,TRUE
"Boston - Rafael Hernandez",350691,"2002","22",8,,"61 School Street, Roxbury, MA 02119",42.31377706,-71.09818339,2119,TRUE,FALSE,FALSE,TRUE
"Boston - Robert Gould Shaw Middle",350475,"2002","136",8,,"20 Mt Vernon Street, West Roxbury, MA 02132",42.2828894,-71.1586118,2132,TRUE,FALSE,FALSE,TRUE
"Boston - Sarah Greenwood",350308,"2002","28",8,,"189 Glenway Street, Dorchester, MA 02121",42.29650879,-71.08069611,2121,TRUE,FALSE,FALSE,TRUE
"Boston - Solomon Lewenberg Middle",350450,"2002","175",8,,"20 Outlook Rd, Mattapan, MA 02126",42.2819765,-71.0939092,2126,TRUE,FALSE,FALSE,TRUE
"Boston - Thomas A Edison Jr High",350425,"2002","155",8,,"60 Glenmont Road, Brighton, MA 02135",42.3455224,-71.1601606,2135,TRUE,FALSE,FALSE,TRUE
"Boston - Thomas Gardner",350326,"2002","1",8,,"30 Athol Street, Allston, MA 02134",42.360779,-71.133957,2134,TRUE,FALSE,FALSE,TRUE
"Boston - Umana/Barnes Middle",350405,"2002","313",8,,"312 Border St, East Boston, MA 02128",42.3783625,-71.0407417,2128,TRUE,FALSE,FALSE,TRUE
"Boston - Washington Irving Middle",350445,"2002","256",8,,"105 Cummins Highway, Roslindale, MA 02131",42.28325653,-71.12528229,2131,TRUE,FALSE,FALSE,TRUE
"Boston - William H Taft Middle",350480,"2002","141",8,,"20 Warren Street, Brighton, MA 02135",42.350336,-71.145552,2135,TRUE,FALSE,FALSE,TRUE
"Boston - William McKinley",350363,"2002","77",8,,"90 Warren Avenue, Boston, MA 02116",42.34417343,-71.0734024,2116,TRUE,FALSE,FALSE,TRUE
"Boston - Wm B Rogers Middle",350470,"2002","193",8,,"15 Everett Street, Hyde Park, MA 02136",42.25800705,-71.12204742,2136,TRUE,FALSE,FALSE,TRUE
"Boston - Woodrow Wilson Middle",350490,"2002","221",8,,"18 Croftland Ave, Dorchester, MA 02124",42.2809384,-71.0697433,2124,TRUE,FALSE,FALSE,TRUE
"Boston - Young Achievers",350380,"2002","19",8,,"20 Outlook Road, Mattapan, MA 02126",42.28198349,-71.09399311,2126,TRUE,FALSE,FALSE,TRUE
"Boston Renaissance Charter - Boston Renaissance Charter School",4810550,"2002","71",8,,"1415 Hyde Park Ave, Hyde Park, MA 02136",42.25043869,-71.1269455,2136,TRUE,TRUE,FALSE,TRUE
"Neighborhood House Charter - Neighborhood House Charter School",4440205,"2002","19",8,,"21 Queen Street, Dorchester, MA 02122",42.29316711,-71.05335999,2122,TRUE,TRUE,FALSE,FALSE
"Roxbury Preparatory Charter - Roxbury Preparatory Charter School",4840505,"2002","43",8,,"120 Fisher Avenue, Roxbury, MA 02120",42.3276111,-71.1051302,2120,TRUE,TRUE,FALSE,FALSE
"So.Boston Harbor Academy Charter - So.Boston Harbor Academy Charter School",4490305,"2002","45",8,,"11 Mayhew Street, Dorchester, MA 02125",42.32168198,-71.06095886,2125,TRUE,TRUE,FALSE,FALSE
"Academy Of the Pacific Rim Charter - Academy Of the Pacific Rim Charter School",4120530,"2003","49",8,,"1 Westinghouse Plaza, Hyde Park, MA 02136",42.24610138,-71.1317215,2136,TRUE,TRUE,FALSE,FALSE
"Boston - Boston Latin",350560,"2003","400",8,,"78 Avenue Louis Pasteur, Boston, MA 02115",42.33782578,-71.10128784,2115,TRUE,FALSE,FALSE,TRUE
"Boston - Boston Latin Academy",350545,"2003","275",8,,"205 Townsend Street, Dorchester, MA 02121",42.31620789,-71.08453369,2121,TRUE,FALSE,FALSE,TRUE
"Boston - Boston Middle School Academy",350413,"2003","7",8,,"215 Dorchester Street, South Boston, MA 02127",42.33343497,-71.05013162,2127,TRUE,FALSE,FALSE,TRUE
"Boston - Clarence R Edwards Middle",350430,"2003","175",8,,"28 Walker Street, Charlestown, MA 02129",42.37909421,-71.06695175,2129,TRUE,FALSE,FALSE,TRUE
"Boston - Community Academy",350518,"2003","7",8,,"25 Glen Road, Jamaica Plain, MA 02130",42.308921,-71.103675,2130,TRUE,FALSE,FALSE,TRUE
"Boston - Dearborn",350074,"2003","161",8,,"60 Washington St, Dorchester, MA 02121",42.3071524,-71.081162,2121,TRUE,FALSE,FALSE,TRUE
"Boston - Donald Mckay",350080,"2003","29",8,,"122 Cottage Street, East Boston, MA 02128",42.39048,-71.027297,2128,TRUE,FALSE,FALSE,TRUE
"Boston - Frank V Thompson Middle",350114,"2003","151",8,,"100 Maxwell Street,Dorchester,MA,02124",42.281211,-71.0808629,2124,TRUE,FALSE,FALSE,TRUE
"Boston - Grover Cleveland",350415,"2003","249",8,,"11 Charles St, Boston, MA 02114",42.356567,-71.069346,2114,TRUE,FALSE,FALSE,TRUE
"Boston - Harbor School",350426,"2003","62",8,,"18 Croftland Av  , Dorchester, MA 02124",42.28103533,-71.0695307,2124,TRUE,FALSE,FALSE,TRUE
"Boston - Horace Mann",350750,"2003","7",8,,"40 Armington  Street, Allston, MA 02134",42.3519992,-71.1377044,2134,TRUE,FALSE,FALSE,TRUE
"Boston - James P Timilty Middle",350485,"2003","194",8,,"205 Roxbury Street, Roxbury, MA 02119",42.3305905,-71.0912076,2119,TRUE,FALSE,FALSE,TRUE
"Boston - John W McCormack",350179,"2003","207",8,,"315 Mt Vernon Street, Dorchester, MA 02125",42.31782913,-71.04441833,2125,TRUE,FALSE,FALSE,TRUE
"Boston - Lewis Middle School",350455,"2003","102",8,,"131 Walnut Avenue, Roxbury, MA 02119",42.3205357,-71.0865803,2119,TRUE,FALSE,FALSE,TRUE
"Boston - Lyndon",350262,"2003","27",8,,"20 Mt. Vernon Street, West Roxbury, MA 02132",42.282932,-71.158668,2132,TRUE,FALSE,FALSE,TRUE
"Boston - Martin Luther King Jr Mid",350410,"2003","172",8,,"77 Lawrence Ave., Dorchester, MA 02121",42.311055,-71.076481,2121,TRUE,FALSE,FALSE,TRUE
"Boston - Mary E Curley Middle",350420,"2003","237",8,,"493 Centre St, Jamaica Plain, MA 02130",42.318622,-71.113604,2130,TRUE,FALSE,FALSE,TRUE
"Boston - Mary Lyon",350004,"2003","15",8,,"50 Beechcroft Street, Brighton, MA 02135",42.35105515,-71.16161346,2135,TRUE,FALSE,FALSE,TRUE
"Boston - Maurice J Tobin",350229,"2003","27",8,,"40 Smith St, Roxbury, MA 02120",42.333023,-71.098335,2120,TRUE,FALSE,FALSE,TRUE
"Boston - Mission Hill School",350382,"2003","19",8,,"20 Child Street, Jamaica Plain, MA 02130",42.30730438,-71.11374664,2130,TRUE,FALSE,FALSE,TRUE
"Boston - O'Bryant Sch Math/Science",350575,"2003","152",8,,"55 Malcolm X Blvd, Roxbury, MA 02120",42.331951,-71.088394,2120,TRUE,FALSE,FALSE,TRUE
"Boston - Patrick F Gavin Middle",350435,"2003","218",8,,"215 Dorchester Street, Boston, MA 02127",42.3336225,-71.0507751,2127,TRUE,FALSE,FALSE,TRUE
"Boston - Phyllis Wheatley Middle",350139,"2003","111",8,,"20 Kearsarge Avenue, Roxbury, MA 02119",42.3269068,-71.0817247,2119,TRUE,FALSE,FALSE,TRUE
"Boston - Quincy Upper School",350565,"2003","58",8,,"152 Arlington Street, Boston, MA 02116",42.34849021,-71.06923565,2116,TRUE,FALSE,FALSE,TRUE
"Boston - Rafael Hernandez",350691,"2003","25",8,,"61 School Street, Roxbury, MA 02119",42.31377706,-71.09818339,2119,TRUE,FALSE,FALSE,TRUE
"Boston - Robert Gould Shaw Middle",350475,"2003","154",8,,"20 Mt Vernon Street, West Roxbury, MA 02132",42.2828894,-71.1586118,2132,TRUE,FALSE,FALSE,TRUE
"Boston - Sarah Greenwood",350308,"2003","22",8,,"189 Glenway Street, Dorchester, MA 02121",42.29650879,-71.08069611,2121,TRUE,FALSE,FALSE,TRUE
"Boston - Solomon Lewenberg Middle",350450,"2003","194",8,,"20 Outlook Rd, Mattapan, MA 02126",42.2819765,-71.0939092,2126,TRUE,FALSE,FALSE,TRUE
"Boston - Thomas A Edison Jr High",350425,"2003","202",8,,"60 Glenmont Road, Brighton, MA 02135",42.3455224,-71.1601606,2135,TRUE,FALSE,FALSE,TRUE
"Boston - Umana/Barnes Middle",350405,"2003","317",8,,"312 Border St, East Boston, MA 02128",42.3783625,-71.0407417,2128,TRUE,FALSE,FALSE,TRUE
"Boston - Washington Irving Middle",350445,"2003","253",8,,"105 Cummins Highway, Roslindale, MA 02131",42.28325653,-71.12528229,2131,TRUE,FALSE,FALSE,TRUE
"Boston - William H Taft Middle",350480,"2003","179",8,,"20 Warren Street, Brighton, MA 02135",42.350336,-71.145552,2135,TRUE,FALSE,FALSE,TRUE
"Boston - William McKinley",350363,"2003","61",8,,"90 Warren Avenue, Boston, MA 02116",42.34417343,-71.0734024,2116,TRUE,FALSE,FALSE,TRUE
"Boston - Wm B Rogers Middle",350470,"2003","219",8,,"15 Everett Street, Hyde Park, MA 02136",42.25800705,-71.12204742,2136,TRUE,FALSE,FALSE,TRUE
"Boston - Woodrow Wilson Middle",350490,"2003","221",8,,"18 Croftland Ave, Dorchester, MA 02124",42.2809384,-71.0697433,2124,TRUE,FALSE,FALSE,TRUE
"Boston - Young Achievers",350380,"2003","20",8,,"20 Outlook Road, Mattapan, MA 02126",42.28198349,-71.09399311,2126,TRUE,FALSE,FALSE,TRUE
"Boston Renaissance Charter - Boston Renaissance Charter School",4810550,"2003","87",8,,"1415 Hyde Park Ave, Hyde Park, MA 02136",42.25043869,-71.1269455,2136,TRUE,TRUE,FALSE,TRUE
"Frederick Douglass Charter - Frederick Douglass Charter School",4420050,"2003","64",8,,"190 Cummins Highway,Roslindale,MA,02131",42.2819474,-71.1219476,2131,TRUE,TRUE,FALSE,FALSE
"Neighborhood House Charter - Neighborhood House Charter School",4440205,"2003","20",8,,"21 Queen Street, Dorchester, MA 02122",42.29316711,-71.05335999,2122,TRUE,TRUE,FALSE,FALSE
"Roxbury Preparatory Charter - Roxbury Preparatory Charter School",4840505,"2003","46",8,,"120 Fisher Avenue, Roxbury, MA 02120",42.3276111,-71.1051302,2120,TRUE,TRUE,FALSE,FALSE
"So.Boston Harbor Academy Charter - So.Boston Harbor Academy Charter School",4490305,"2003","49",8,,"11 Mayhew Street, Dorchester, MA 02125",42.32168198,-71.06095886,2125,TRUE,TRUE,FALSE,FALSE
"Academy Of the Pacific Rim Charter - Academy Of the Pacific Rim Charter School",4120530,"2004","59",8,,"1 Westinghouse Plaza, Hyde Park, MA 02136",42.24610138,-71.1317215,2136,TRUE,TRUE,FALSE,FALSE
"Boston - Boston Latin",350560,"2004","392",8,,"78 Avenue Louis Pasteur, Boston, MA 02115",42.33782578,-71.10128784,2115,TRUE,FALSE,FALSE,TRUE
"Boston - Boston Latin Academy",350545,"2004","299",8,,"205 Townsend Street, Dorchester, MA 02121",42.31620789,-71.08453369,2121,TRUE,FALSE,FALSE,TRUE
"Boston - Boston Middle School Academy",350413,"2004","13",8,,"215 Dorchester Street, South Boston, MA 02127",42.33343497,-71.05013162,2127,TRUE,FALSE,FALSE,TRUE
"Boston - Clarence R Edwards Middle",350430,"2004","156",8,,"28 Walker Street, Charlestown, MA 02129",42.37909421,-71.06695175,2129,TRUE,FALSE,FALSE,TRUE
"Boston - Community Academy",350518,"2004","2",8,,"25 Glen Road, Jamaica Plain, MA 02130",42.308921,-71.103675,2130,TRUE,FALSE,FALSE,TRUE
"Boston - Dearborn",350074,"2004","137",8,,"60 Washington St, Dorchester, MA 02121",42.3071524,-71.081162,2121,TRUE,FALSE,FALSE,TRUE
"Boston - Donald Mckay",350080,"2004","25",8,,"122 Cottage Street, East Boston, MA 02128",42.39048,-71.027297,2128,TRUE,FALSE,FALSE,TRUE
"Boston - Grover Cleveland",350415,"2004","241",8,,"11 Charles St, Boston, MA 02114",42.356567,-71.069346,2114,TRUE,FALSE,FALSE,TRUE
"Boston - Harbor School",350426,"2004","78",8,,"18 Croftland Av  , Dorchester, MA 02124",42.28103533,-71.0695307,2124,TRUE,FALSE,FALSE,TRUE
"Boston - Horace Mann",350750,"2004","6",8,,"40 Armington  Street, Allston, MA 02134",42.3519992,-71.1377044,2134,TRUE,FALSE,FALSE,TRUE
"Boston - James P Timilty Middle",350485,"2004","197",8,,"205 Roxbury Street, Roxbury, MA 02119",42.3305905,-71.0912076,2119,TRUE,FALSE,FALSE,TRUE
"Boston - John W McCormack",350179,"2004","202",8,,"315 Mt Vernon Street, Dorchester, MA 02125",42.31782913,-71.04441833,2125,TRUE,FALSE,FALSE,TRUE
"Boston - Lewis Middle School",350455,"2004","105",8,,"131 Walnut Avenue, Roxbury, MA 02119",42.3205357,-71.0865803,2119,TRUE,FALSE,FALSE,TRUE
"Boston - Lyndon",350262,"2004","30",8,,"20 Mt. Vernon Street, West Roxbury, MA 02132",42.282932,-71.158668,2132,TRUE,FALSE,FALSE,TRUE
"Boston - Martin Luther King Jr Mid",350410,"2004","149",8,,"77 Lawrence Ave., Dorchester, MA 02121",42.311055,-71.076481,2121,TRUE,FALSE,FALSE,TRUE
"Boston - Mary E Curley Middle",350420,"2004","248",8,,"493 Centre St, Jamaica Plain, MA 02130",42.318622,-71.113604,2130,TRUE,FALSE,FALSE,TRUE
"Boston - Mary Lyon",350004,"2004","14",8,,"50 Beechcroft Street, Brighton, MA 02135",42.35105515,-71.16161346,2135,TRUE,FALSE,FALSE,TRUE
"Boston - Maurice J Tobin",350229,"2004","22",8,,"40 Smith St, Roxbury, MA 02120",42.333023,-71.098335,2120,TRUE,FALSE,FALSE,TRUE
"Boston - Mildred Avenue Middle School",350381,"2004","257",8,,"5 Mildred Ave, Boston, MA 02126",42.2768433,-71.0905747,2126,TRUE,FALSE,FALSE,TRUE
"Boston - Mission Hill School",350382,"2004","17",8,,"20 Child Street, Jamaica Plain, MA 02130",42.30730438,-71.11374664,2130,TRUE,FALSE,FALSE,TRUE
"Boston - New Boston Pilot Middle School",350383,"2004","220",8,,"270 Columbia Road, Dorchester, MA 02121",42.3087164,-71.07471541,2121,TRUE,FALSE,FALSE,TRUE
"Boston - O'Bryant Sch Math/Science",350575,"2004","165",8,,"55 Malcolm X Blvd, Roxbury, MA 02120",42.331951,-71.088394,2120,TRUE,FALSE,FALSE,TRUE
"Boston - Orchard Gardens ",350257,"2004","66",8,,"906 Albany Street, Roxbury, MA 02119",42.3305706,-71.0772767,2119,TRUE,FALSE,FALSE,TRUE
"Boston - Patrick F Gavin Middle",350435,"2004","195",8,,"215 Dorchester Street, Boston, MA 02127",42.3336225,-71.0507751,2127,TRUE,FALSE,FALSE,TRUE
"Boston - Quincy Upper School",350565,"2004","80",8,,"152 Arlington Street, Boston, MA 02116",42.34849021,-71.06923565,2116,TRUE,FALSE,FALSE,TRUE
"Boston - Rafael Hernandez",350691,"2004","24",8,,"61 School Street, Roxbury, MA 02119",42.31377706,-71.09818339,2119,TRUE,FALSE,FALSE,TRUE
"Boston - Sarah Greenwood",350308,"2004","23",8,,"189 Glenway Street, Dorchester, MA 02121",42.29650879,-71.08069611,2121,TRUE,FALSE,FALSE,TRUE
"Boston - Solomon Lewenberg Middle",350450,"2004","187",8,,"20 Outlook Rd, Mattapan, MA 02126",42.2819765,-71.0939092,2126,TRUE,FALSE,FALSE,TRUE
"Boston - Thomas A Edison Jr High",350425,"2004","156",8,,"60 Glenmont Road, Brighton, MA 02135",42.3455224,-71.1601606,2135,TRUE,FALSE,FALSE,TRUE
"Boston - Umana/Barnes Middle",350405,"2004","296",8,,"312 Border St, East Boston, MA 02128",42.3783625,-71.0407417,2128,TRUE,FALSE,FALSE,TRUE
"Boston - Washington Irving Middle",350445,"2004","241",8,,"105 Cummins Highway, Roslindale, MA 02131",42.28325653,-71.12528229,2131,TRUE,FALSE,FALSE,TRUE
"Boston - William H Taft Middle",350480,"2004","135",8,,"20 Warren Street, Brighton, MA 02135",42.350336,-71.145552,2135,TRUE,FALSE,FALSE,TRUE
"Boston - William McKinley",350363,"2004","57",8,,"90 Warren Avenue, Boston, MA 02116",42.34417343,-71.0734024,2116,TRUE,FALSE,FALSE,TRUE
"Boston - Wm B Rogers Middle",350470,"2004","241",8,,"15 Everett Street, Hyde Park, MA 02136",42.25800705,-71.12204742,2136,TRUE,FALSE,FALSE,TRUE
"Boston - Woodrow Wilson Middle",350490,"2004","198",8,,"18 Croftland Ave, Dorchester, MA 02124",42.2809384,-71.0697433,2124,TRUE,FALSE,FALSE,TRUE
"Boston - Young Achievers",350380,"2004","19",8,,"20 Outlook Road, Mattapan, MA 02126",42.28198349,-71.09399311,2126,TRUE,FALSE,FALSE,TRUE
"Boston Renaissance Charter - Boston Renaissance Charter School",4810550,"2004","93",8,,"1415 Hyde Park Ave, Hyde Park, MA 02136",42.25043869,-71.1269455,2136,TRUE,TRUE,FALSE,TRUE
"Frederick Douglass Charter - Frederick Douglass Charter School",4420050,"2004","74",8,,"190 Cummins Highway,Roslindale,MA,02131",42.2819474,-71.1219476,2131,TRUE,TRUE,FALSE,FALSE
"Neighborhood House Charter - Neighborhood House Charter School",4440205,"2004","21",8,,"21 Queen Street, Dorchester, MA 02122",42.29316711,-71.05335999,2122,TRUE,TRUE,FALSE,FALSE
"Roxbury Preparatory Charter - Roxbury Preparatory Charter School",4840505,"2004","51",8,,"120 Fisher Avenue, Roxbury, MA 02120",42.3276111,-71.1051302,2120,TRUE,TRUE,FALSE,FALSE
"So.Boston Harbor Academy Charter - So.Boston Harbor Academy Charter School",4490305,"2004","44",8,,"11 Mayhew Street, Dorchester, MA 02125",42.32168198,-71.06095886,2125,TRUE,TRUE,FALSE,FALSE
"Academy Of the Pacific Rim Charter Public (District) - Academy Of the Pacific Rim Charter Public School",4120530,"2005","53",8,,"1 Westinghouse Plaza, Hyde Park, MA 02136",42.24610138,-71.1317215,2136,TRUE,TRUE,FALSE,FALSE
"Boston - Boston Latin",350560,"2005","379",8,,"78 Avenue Louis Pasteur, Boston, MA 02115",42.33782578,-71.10128784,2115,TRUE,FALSE,FALSE,TRUE
"Boston - Boston Latin Academy",350545,"2005","289",8,,"205 Townsend Street, Dorchester, MA 02121",42.31620789,-71.08453369,2121,TRUE,FALSE,FALSE,TRUE
